dia,mes,semana_ano,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,woman,avg_vel_woman,man,avg_vel_man,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup truck,avg_vel_pickup truck,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus,0_10_child,0_10_woman,0_10_man,0_10_bicycle,0_10_motorcycle,0_10_car,0_10_pickup,0_10_van,0_10_truck,0_10_bus,10_20_child,10_20_woman,10_20_man,10_20_bicycle,10_20_motorcycle,10_20_car,10_20_pickup,10_20_van,10_20_truck,10_20_bus,20_30_child,20_30_woman,20_30_man,20_30_bicycle,20_30_motorcycle,20_30_car,20_30_pickup,20_30_van,20_30_truck,20_30_bus,30_40_child,30_40_woman,30_40_man,30_40_bicycle,30_40_motorcycle,30_40_car,30_40_pickup,30_40_van,30_40_truck,30_40_bus,40_50_child,40_50_woman,40_50_man,40_50_bicycle,40_50_motorcycle,40_50_car,40_50_pickup,40_50_van,40_50_truck,40_50_bus,50_60_child,50_60_woman,50_60_man,50_60_bicycle,50_60_motorcycle,50_60_car,50_60_pickup,50_60_van,50_60_truck,50_60_bus,60_70_child,60_70_woman,60_70_man,60_70_bicycle,60_70_motorcycle,60_70_car,60_70_pickup,60_70_van,60_70_truck,60_70_bus,70_80_child,70_80_woman,70_80_man,70_80_bicycle,70_80_motorcycle,70_80_car,70_80_pickup,70_80_van,70_80_truck,70_80_bus,80_90_child,80_90_woman,80_90_man,80_90_bicycle,80_90_motorcycle,80_90_car,80_90_pickup,80_90_van,80_90_truck,80_90_bus,90_100_child,90_100_woman,90_100_man,90_100_bicycle,90_100_motorcycle,90_100_car,90_100_pickup,90_100_van,90_100_truck,90_100_bus,100_110_child,100_110_woman,100_110_man,100_110_bicycle,100_110_motorcycle,100_110_car,100_110_pickup,100_110_van,100_110_truck,100_110_bus,110_120_child,110_120_woman,110_120_man,110_120_bicycle,110_120_motorcycle,110_120_car,110_120_pickup,110_120_van,110_120_truck,110_120_bus,120_130_child,120_130_woman,120_130_man,120_130_bicycle,120_130_motorcycle,120_130_car,120_130_pickup,120_130_van,120_130_truck,120_130_bus,130_140_child,130_140_woman,130_140_man,130_140_bicycle,130_140_motorcycle,130_140_car,130_140_pickup,130_140_van,130_140_truck,130_140_bus,140_150_child,140_150_woman,140_150_man,140_150_bicycle,140_150_motorcycle,140_150_car,140_150_pickup,140_150_van,140_150_truck,140_150_bus,150_160_child,150_160_woman,150_160_man,150_160_bicycle,150_160_motorcycle,150_160_car,150_160_pickup,150_160_van,150_160_truck,150_160_bus,160_170_child,160_170_woman,160_170_man,160_170_bicycle,160_170_motorcycle,160_170_car,160_170_pickup,160_170_van,160_170_truck,160_170_bus,170_180_child,170_180_woman,170_180_man,170_180_bicycle,170_180_motorcycle,170_180_car,170_180_pickup,170_180_van,170_180_truck,170_180_bus
03/08/2021,Agosto,32,Tuesday,8,65,7,1,5,12,8,52,8,31,33,17,54,1244,54,1100,72,104,70,15,71,25,55,41,57,1,9,42,1,0,0,0,0,1,1,0,3,8,0,1,4,1,0,1,0,0,0,1,11,0,23,1,0,0,1,0,0,1,12,1,19,1,1,1,2,0,0,0,6,4,35,4,0,5,4,0,0,0,1,6,122,12,1,5,15,0,0,0,0,1,244,31,5,8,13,0,0,0,0,4,306,32,3,4,4,0,0,0,0,0,223,16,5,0,1,0,0,0,0,0,92,5,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,9,58,4,0,0,12,5,46,6,8,30,17,45,1275,53,1095,74,124,70,23,65,33,57,31,65,0,12,42,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,1,2,27,0,2,1,0,0,0,1,6,1,4,2,0,2,0,0,0,0,0,5,16,7,2,5,0,0,0,0,0,7,88,19,2,5,6,0,0,0,0,1,218,25,5,6,19,0,0,0,0,0,353,42,11,9,6,0,0,0,0,0,264,25,0,1,0,0,0,0,0,0,92,2,1,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,10,7,5,1,5,3,5,3,5,3,22,20,42,1222,53,1026,73,120,66,27,70,49,56,27,61,1,3,3,1,0,1,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,2,31,3,0,2,0,0,0,0,1,6,10,3,0,0,0,0,0,0,0,8,18,5,1,7,0,0,0,0,0,4,92,22,4,17,11,0,0,0,0,0,228,33,8,9,15,0,0,0,0,0,313,40,10,10,1,0,0,0,0,0,228,9,3,1,0,0,0,0,0,0,79,1,1,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,11,15,4,0,0,3,5,12,6,3,22,20,41,1203,54,1002,75,129,69,39,67,33,57,23,60,0,3,11,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,1,22,3,0,2,0,0,0,0,0,10,16,1,0,1,0,0,0,0,0,2,25,8,3,6,2,0,0,0,0,5,73,12,10,10,8,0,0,0,0,1,168,36,7,6,12,0,0,0,0,0,317,44,8,4,1,0,0,0,0,0,250,23,9,3,0,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,12,33,4,0,0,2,5,31,8,6,30,27,57,1332,53,1158,73,110,67,23,69,41,56,22,60,0,2,24,0,0,1,0,0,0,0,0,0,6,1,2,5,2,0,1,0,0,0,1,4,1,23,6,0,1,0,0,0,0,0,1,24,1,0,2,0,0,0,0,0,5,38,3,0,11,0,0,0,0,0,4,125,19,7,11,11,0,0,0,1,6,272,27,5,8,10,0,0,0,0,7,272,29,7,3,1,0,0,0,0,1,222,12,2,4,0,0,0,0,0,0,116,8,2,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,13,31,5,0,0,13,7,18,7,4,23,55,48,1497,56,1332,78,115,68,23,66,27,67,20,64,0,10,15,1,0,2,0,0,0,0,0,3,3,0,2,5,3,0,0,0,0,0,0,2,1,17,2,3,1,1,0,0,0,1,11,19,3,1,1,0,0,0,0,0,14,23,12,0,3,0,0,0,0,0,19,102,16,1,6,4,0,0,0,0,5,215,20,8,4,10,0,0,0,0,3,343,29,5,3,5,0,0,0,0,0,325,17,3,6,0,0,0,0,0,0,167,7,1,2,0,0,0,0,0,0,76,5,1,1,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,14,21,5,0,0,7,8,14,9,5,33,48,46,1359,59,1167,80,127,73,29,74,36,68,22,62,0,5,12,0,0,0,0,0,0,1,0,2,1,0,0,5,2,0,1,0,0,0,0,1,4,10,2,0,0,1,0,0,0,4,8,19,4,0,1,0,0,0,1,0,21,23,2,0,3,0,0,0,0,0,12,53,16,4,7,4,0,0,0,0,2,163,15,8,8,10,0,0,0,0,1,289,45,9,5,5,0,0,0,0,0,279,25,4,9,1,0,0,0,0,0,191,11,3,1,0,0,0,0,0,0,93,5,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,15,32,6,0,0,5,11,27,6,0,0,35,46,1327,54,1134,77,125,67,32,73,36,52,22,65,0,2,24,0,0,0,0,0,0,0,0,3,3,0,0,1,4,0,3,0,0,0,0,0,2,12,2,2,2,0,0,0,0,0,6,21,4,1,4,0,0,0,0,0,14,10,2,0,5,0,0,0,0,0,13,78,23,3,9,5,0,0,0,0,0,236,33,8,8,14,0,0,0,0,0,316,25,6,3,2,0,0,0,0,0,271,27,4,2,1,0,0,0,0,0,122,5,7,0,0,0,0,0,0,0,43,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,16,34,5,0,0,12,7,22,7,2,30,19,48,1337,48,1175,68,120,62,19,58,23,55,18,56,0,10,18,0,0,0,0,0,0,0,0,2,3,0,0,1,2,0,1,0,0,0,1,1,0,16,0,1,0,1,0,0,0,1,2,30,6,2,4,2,0,0,0,0,12,80,15,3,3,2,0,0,0,0,3,193,27,6,4,5,0,0,0,0,2,316,31,2,8,6,0,0,0,0,0,296,32,2,3,2,0,0,0,0,0,170,5,3,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,17,54,5,1,5,14,5,39,6,3,8,24,37,1516,48,1319,69,149,63,29,60,19,49,21,64,1,14,37,2,0,3,0,0,1,0,0,0,2,1,2,4,0,0,0,0,0,0,0,0,2,14,2,0,1,1,0,0,0,0,11,23,5,0,3,0,0,0,0,0,7,54,13,5,2,0,0,0,0,0,2,241,46,11,7,5,0,0,0,0,0,385,37,8,5,11,0,0,0,0,0,270,26,4,0,2,0,0,0,0,0,200,16,1,0,2,0,0,0,0,0,90,3,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,18,109,6,3,5,42,5,64,6,3,22,20,45,1577,54,1434,75,106,67,21,74,16,56,39,63,3,40,56,1,0,0,0,0,0,0,0,2,7,0,0,9,3,0,1,0,0,0,1,1,2,33,4,0,1,2,0,0,0,1,3,24,0,0,0,2,0,0,0,0,10,35,6,1,1,1,0,0,0,0,3,116,15,3,9,3,0,0,0,0,2,277,26,3,1,22,0,0,0,0,0,402,29,9,2,8,0,0,0,0,0,323,16,2,0,1,0,0,0,0,0,142,5,2,1,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,19,76,6,2,5,28,5,46,8,3,22,36,57,1452,50,1348,71,72,63,17,65,15,51,26,63,2,28,34,1,0,1,0,0,1,0,0,0,9,0,1,7,0,0,1,1,0,0,2,1,2,22,1,1,0,0,0,0,1,1,2,18,5,1,1,0,0,0,0,0,9,68,8,1,2,1,0,0,0,0,5,208,17,2,6,5,0,0,0,0,7,329,18,5,2,12,0,0,0,0,7,307,13,4,1,6,0,0,0,0,2,230,6,2,1,1,0,0,0,0,1,106,3,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,20,28,4,0,0,7,5,21,8,2,45,9,54,1013,43,957,63,33,61,15,59,8,34,25,50,0,7,16,0,0,3,1,0,0,0,0,0,3,1,0,5,0,0,1,1,0,0,2,0,0,28,1,0,2,0,0,0,0,0,0,23,3,0,3,3,0,0,0,0,4,120,6,3,1,8,0,0,0,0,3,206,2,5,1,7,0,0,0,0,1,257,9,5,0,6,0,0,0,1,1,194,5,2,0,0,0,0,0,0,0,84,3,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,21,43,4,0,0,17,5,26,8,6,35,6,35,635,50,606,59,22,59,2,80,5,51,18,50,0,17,22,0,1,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,4,1,33,2,0,2,2,0,0,1,1,2,68,3,0,0,8,0,0,0,0,1,160,7,0,1,5,0,0,0,0,0,182,6,1,2,3,0,0,0,0,0,102,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,22,17,5,1,5,6,5,10,6,1,25,1,15,364,41,339,57,15,55,3,45,7,46,13,47,1,6,9,0,0,0,0,0,0,0,0,0,1,0,1,9,1,0,0,1,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,15,1,0,2,1,0,0,0,0,0,57,2,1,3,6,0,0,0,0,0,103,6,0,1,4,0,0,0,0,0,88,3,1,1,0,0,0,0,0,0,49,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2021,Agosto,32,Tuesday,23,0,0,0,0,0,0,0,0,0,0,0,0,34,22,33,63,1,45,0,0,0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,5,4,3,0,0,0,0,4,10,2,35,3,55,32,21,29,61,2,40,0,0,1,5,7,54,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,8,0,0,0,6,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,6,40,9,0,0,4,10,36,16,5,37,8,36,152,40,137,59,9,47,1,45,5,51,16,50,0,3,20,0,0,0,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,1,3,1,0,11,2,0,0,1,0,0,6,2,3,8,2,0,0,2,0,0,3,2,1,12,2,1,3,3,0,0,0,0,2,19,1,0,1,8,0,0,0,0,0,45,0,0,1,2,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,7,101,5,0,0,7,6,94,8,47,34,7,45,774,48,699,67,60,60,6,58,9,53,29,55,0,6,73,0,0,1,0,0,0,0,0,1,14,1,0,8,2,0,1,0,0,0,4,13,0,15,3,1,1,0,0,0,3,25,2,12,1,0,1,2,0,0,0,8,3,31,7,0,1,5,0,0,0,0,2,91,11,2,0,15,0,0,0,0,0,218,19,1,2,6,0,0,0,0,0,210,13,2,3,1,0,0,0,0,0,101,3,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,8,52,5,0,0,23,6,29,10,26,33,12,56,1075,53,915,76,114,68,17,62,29,57,40,57,0,22,20,1,0,0,0,1,0,0,0,0,6,1,0,2,2,0,0,0,0,1,1,4,0,18,3,1,1,2,0,0,2,17,0,20,2,1,2,4,0,0,0,3,3,17,6,1,5,2,0,0,0,0,5,70,11,3,10,11,0,0,0,0,4,152,34,3,6,17,0,0,0,0,0,263,33,2,4,4,0,0,0,0,0,220,16,4,0,0,0,0,0,0,0,106,5,1,1,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,9,44,4,0,0,11,7,33,6,15,39,18,46,1444,54,1226,75,149,66,27,70,42,60,32,63,0,9,31,0,0,2,1,0,0,0,0,2,1,0,0,3,3,0,0,0,0,0,0,1,1,26,5,0,2,0,0,0,1,10,5,16,4,1,3,1,0,0,0,3,4,24,8,2,2,0,0,0,0,0,7,88,22,3,13,8,0,0,0,0,1,251,36,6,14,19,0,0,0,1,0,361,44,8,4,3,0,0,0,0,0,287,18,6,4,1,0,0,0,0,0,118,7,1,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,10,38,5,0,0,8,10,30,5,7,25,25,44,1189,52,1006,71,122,64,25,67,36,58,28,61,0,6,30,2,2,0,0,0,0,0,0,1,0,1,1,3,1,0,1,0,0,0,0,0,0,29,5,2,0,0,0,1,0,3,8,11,3,0,3,0,0,0,0,1,4,37,7,2,7,0,0,0,0,0,5,107,30,5,8,14,0,0,0,0,4,233,32,5,7,11,0,0,0,0,1,335,30,4,8,3,0,0,0,0,0,190,10,4,2,0,0,0,0,0,0,46,3,3,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,11,22,7,4,8,3,5,15,8,1,45,33,45,1137,52,936,73,134,66,26,66,41,56,22,60,3,3,11,0,1,1,0,0,0,0,1,0,4,0,0,3,4,0,0,0,0,0,0,0,1,13,3,0,1,0,0,0,0,0,10,14,1,1,4,1,0,0,0,1,7,22,5,2,6,0,0,0,0,0,11,79,28,4,15,9,0,0,0,0,3,240,37,10,11,11,0,0,0,0,0,284,33,5,3,1,0,0,0,0,0,171,19,4,1,0,0,0,0,0,0,78,2,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,12,30,6,1,5,5,5,24,8,1,25,42,46,1298,54,1095,75,129,69,39,68,35,59,21,60,1,5,21,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,15,2,2,2,0,0,0,0,0,11,12,3,0,2,0,0,0,0,0,14,23,4,2,6,2,0,0,1,0,11,107,19,5,11,11,0,0,0,0,5,234,41,12,5,5,0,0,0,0,0,298,33,9,5,2,0,0,0,0,0,226,18,7,2,1,0,0,0,0,0,115,7,2,1,0,0,0,0,0,0,52,2,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,13,35,5,0,0,11,6,24,8,5,55,50,64,1538,54,1358,74,112,66,31,70,37,57,16,64,0,10,19,0,0,2,1,0,0,0,0,1,4,0,0,7,3,0,2,0,0,0,0,1,0,25,0,1,0,0,0,0,1,0,0,22,6,0,4,0,0,0,0,1,5,24,7,1,7,0,0,0,0,0,14,130,14,5,9,6,0,0,0,2,20,264,31,8,8,7,0,0,0,1,6,375,30,7,3,2,0,0,0,0,4,300,12,6,2,1,0,0,0,0,1,155,5,3,1,0,0,0,0,0,0,41,3,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,14,29,5,0,0,9,6,20,9,2,65,56,46,1408,56,1230,76,123,72,20,71,35,62,20,58,0,8,13,0,0,2,0,0,0,0,0,1,7,0,0,6,2,0,0,1,0,0,0,0,3,23,1,0,0,0,0,0,0,0,18,23,1,0,1,0,0,0,0,0,16,26,6,0,6,3,0,0,0,1,12,89,14,4,11,5,0,0,0,0,6,224,25,7,8,9,0,0,0,1,0,304,40,3,6,2,0,0,0,0,1,276,19,5,2,0,0,0,0,0,0,170,12,1,0,0,0,0,0,0,0,61,1,0,1,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,15,19,5,0,0,7,5,12,9,2,15,35,39,1374,49,1186,70,127,61,31,60,30,53,27,55,0,7,7,1,1,2,0,0,0,1,0,0,5,0,0,4,1,0,1,1,0,0,0,1,2,12,4,1,2,2,0,0,0,0,17,26,12,0,6,0,0,0,0,0,10,56,13,4,3,2,0,0,0,0,5,176,30,12,6,6,0,0,0,0,0,314,28,6,6,12,0,0,0,0,0,311,20,6,5,3,0,0,0,0,0,173,13,2,1,0,0,0,0,0,0,74,4,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,16,55,4,0,0,21,6,34,7,2,15,38,53,1408,51,1244,72,112,61,24,68,28,56,23,60,0,18,27,1,0,0,0,0,1,0,0,3,7,0,1,2,2,0,0,0,0,0,0,1,2,19,6,0,1,0,0,0,0,0,6,20,3,1,4,2,0,0,0,0,4,49,9,5,3,3,0,0,0,0,11,130,30,1,4,3,0,0,0,0,9,290,32,5,9,13,0,0,0,0,4,354,19,6,6,1,0,0,0,0,1,241,10,4,0,1,0,0,0,0,0,98,1,1,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,17,53,6,2,5,16,7,35,6,9,27,35,47,1503,53,1287,75,143,68,34,64,39,55,24,65,2,13,31,2,2,5,1,1,1,0,0,3,3,2,0,6,1,0,4,0,0,0,1,1,0,21,7,1,0,1,0,0,0,1,6,24,3,1,3,0,0,0,0,2,11,41,5,1,6,1,0,0,0,1,12,112,19,10,6,5,0,0,0,0,3,239,36,8,8,10,0,0,0,0,1,311,38,5,9,4,0,0,0,0,0,283,19,4,2,3,0,0,0,0,0,171,10,2,0,0,0,0,0,0,0,54,2,1,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
